# Creation Date: 2018-Jan-09
|    ion |       wave | NIST | Instr | amplitude |      Source |
|  Ar II |  3095.8638 |    1 |     0 |         8 |        NIST |
|  Th II |  3096.5179 |    1 |     0 |        86 |        NIST |
|  Th II |  3096.5327 |    1 |     0 |        19 |        NIST |
|  Th II |  3096.6433 |    1 |     0 |       130 |        NIST |
|  Th II |  3097.1593 |    1 |     0 |       230 |        NIST |
|  Th II |  3097.1938 |    1 |     0 |        64 |        NIST |
|  Th II |  3097.3298 |    1 |     0 |       380 |        NIST |
|   Th I |  3097.3968 |    1 |     0 |        42 |        NIST |
| UNKNWN |  3097.7400 |    0 |     0 |         1 |      MURPHY |
|  Th II |  3097.8620 |    1 |     0 |        32 |        NIST |
|  Th II |  3097.8899 |    1 |     0 |        32 |        NIST |
|  Th II |  3098.0409 |    1 |     0 |       130 |        NIST |
|  Th II |  3098.1660 |    1 |     0 |       500 | NIST+MURPHY |
| Th III |  3098.8734 |    0 |     0 |         1 |      MURPHY |
|  Th II |  3099.2257 |    1 |     0 |       130 |        NIST |
|  Th II |  3099.2873 |    1 |     0 |        78 |        NIST |
|   Th I |  3099.6261 |    1 |     0 |       210 | NIST+MURPHY |
|  Th II |  3100.0174 |    1 |     0 |         6 |        NIST |
|   Th I |  3100.0834 |    1 |     0 |       170 |        NIST |
|  Th II |  3100.6394 |    1 |     0 |       340 |        NIST |
|  Th II |  3100.7638 |    1 |     0 |       240 |        NIST |
|  Ar II |  3100.8250 |    1 |     0 |         4 |        NIST |
|  Th II |  3101.4596 |    1 |     0 |       110 |        NIST |
|  Th II |  3101.6969 |    1 |     0 |       290 | NIST+MURPHY |
|  Th II |  3101.8380 |    1 |     0 |      1400 | NIST+MURPHY |
|  Ar II |  3101.9040 |    1 |     0 |         2 |        NIST |
|  Th II |  3101.9689 |    1 |     0 |        12 |        NIST |
|  Th II |  3102.5898 |    1 |     0 |       280 | NIST+MURPHY |
|  Ar II |  3103.4865 |    1 |     0 |         5 |        NIST |
|   Th I |  3103.4953 |    1 |     0 |        34 |        NIST |
|  Th II |  3103.5641 |    1 |     0 |      1200 | NIST+MURPHY |
|  Ar II |  3103.8530 |    1 |     0 |         1 |        NIST |
|  Ar II |  3105.2608 |    1 |     0 |        17 |        NIST |
|  Th II |  3105.2808 |    1 |     0 |        98 |        NIST |
|   Th I |  3105.7932 |    1 |     0 |       500 |        NIST |
|   Th I |  3105.8684 |    1 |     0 |       280 |        NIST |
|  Th II |  3105.9525 |    1 |     0 |       250 |        NIST |
|  Th II |  3106.1580 |    1 |     0 |        52 |        NIST |
|  Th II |  3106.3738 |    1 |     0 |       150 |        NIST |
|  Th II |  3106.6090 |    1 |     0 |       200 |        NIST |
|  Th II |  3106.6484 |    1 |     0 |      1600 |        NIST |
|   Th I |  3106.6945 |    1 |     0 |       130 |        NIST |
|  Th II |  3107.5538 |    1 |     0 |        90 |        NIST |
|  Th II |  3107.5890 |    1 |     0 |       200 |        NIST |
|  Th II |  3107.9274 |    1 |     0 |      1000 | NIST+MURPHY |
|   Th I |  3108.1155 |    1 |     0 |         5 |        NIST |
|  Th II |  3108.2481 |    1 |     0 |        84 | NIST+MURPHY |
|  Th II |  3108.7566 |    1 |     0 |        13 |        NIST |
|  Th II |  3109.1984 |    1 |     0 |      3900 | NIST+MURPHY |
|  Th II |  3109.3553 |    1 |     0 |       410 |        NIST |
|   Th I |  3109.4061 |    1 |     0 |       280 |        NIST |
|   Th I |  3109.5377 |    1 |     0 |        83 |        NIST |
|  Th II |  3109.5728 |    1 |     0 |        32 |        NIST |
|  Ar II |  3109.7030 |    1 |     0 |         2 |        NIST |
|  Ar II |  3110.6130 |    1 |     0 |         4 |        NIST |
|  Ar II |  3110.8800 |    1 |     0 |         0 |        NIST |
|  Th II |  3110.9229 |    1 |     0 |      1400 | NIST+MURPHY |
|   Th I |  3111.0042 |    1 |     0 |       340 |        NIST |
|   Th I |  3112.1831 |    1 |     0 |       150 | NIST+MURPHY |
|  Th II |  3112.3325 |    1 |     0 |        96 | NIST+MURPHY |
|  Th II |  3112.6663 |    1 |     0 |       170 |        NIST |
|  Th II |  3112.7353 |    1 |     0 |       140 |        NIST |
|  Th II |  3112.7836 |    1 |     0 |        83 |        NIST |
|   Th I |  3112.8847 |    1 |     0 |        86 |        NIST |
|  Th II |  3112.9917 |    1 |     0 |       150 | NIST+MURPHY |
| Th III |  3113.2444 |    0 |     0 |         1 |      MURPHY |
|  Th II |  3114.1450 |    1 |     0 |        51 |        NIST |
|  Th II |  3114.2389 |    1 |     0 |       120 |        NIST |
|  Th II |  3114.3110 |    1 |     0 |        51 |        NIST |
|  Th II |  3114.9262 |    1 |     0 |        77 |        NIST |
|  Th II |  3114.9705 |    1 |     0 |       220 |        NIST |
|  Th II |  3115.1710 |    1 |     0 |       180 |        NIST |
|  Ar II |  3115.2810 |    1 |     0 |         3 |        NIST |
|  Th II |  3115.6474 |    1 |     0 |        19 |        NIST |
|  Th II |  3116.0945 |    1 |     0 |        32 |        NIST |
|  Th II |  3116.3185 |    1 |     0 |        52 |        NIST |
|  Th II |  3116.6186 |    1 |     0 |        98 |        NIST |
|  Th II |  3116.6489 |    1 |     0 |       320 | NIST+MURPHY |
|   Th I |  3117.1666 |    1 |     0 |      2000 |        NIST |
|  Th II |  3117.2073 |    1 |     0 |       430 |        NIST |
|   Th I |  3117.2570 |    1 |     0 |       490 |        NIST |
|  Th II |  3117.3828 |    1 |     0 |       620 | NIST+MURPHY |
|  Th II |  3118.0550 |    1 |     0 |       200 |        NIST |
|  Th II |  3118.5880 |    1 |     0 |       830 | NIST+MURPHY |
|   Th I |  3119.1702 |    1 |     0 |         6 |        NIST |
|  Th II |  3119.3823 |    1 |     0 |       170 |        NIST |
|   Th I |  3119.7524 |    1 |     0 |        26 |        NIST |
|  Th II |  3120.1579 |    1 |     0 |       310 |        NIST |
|  Th II |  3120.2592 |    1 |     0 |       480 | NIST+MURPHY |
|   Th I |  3120.4073 |    1 |     0 |       760 |        NIST |
|  Th II |  3120.4306 |    1 |     0 |      3600 |        NIST |
|   Th I |  3120.8677 |    1 |     0 |       170 |        NIST |
|   Th I |  3121.0501 |    1 |     0 |        60 |        NIST |
|  Th II |  3121.0728 |    1 |     0 |        73 |        NIST |
|  Th II |  3121.3598 |    1 |     0 |       500 |        NIST |
|  Th II |  3121.5118 |    1 |     0 |         6 |        NIST |
|  Th II |  3121.5438 |    1 |     0 |        33 |        NIST |
|   Th I |  3121.7856 |    1 |     0 |       700 | NIST+MURPHY |
|  Th II |  3121.8169 |    1 |     0 |        33 |        NIST |
|  Th II |  3121.9166 |    1 |     0 |       250 |        NIST |
| UNKNWN |  3122.6726 |    0 |     0 |         1 |      MURPHY |
|  Th II |  3122.7931 |    1 |     0 |         6 |        NIST |
|   Th I |  3123.0072 |    1 |     0 |        25 |        NIST |
|  Th II |  3123.0632 |    1 |     0 |        13 |        NIST |
|  Th II |  3123.2323 |    1 |     0 |        66 |        NIST |
|  Th II |  3123.4873 |    1 |     0 |        19 |        NIST |
|  Th II |  3123.8194 |    1 |     0 |        53 |        NIST |
|  Th II |  3123.8687 |    1 |     0 |      1800 |        NIST |
|  Th II |  3123.9121 |    1 |     0 |       370 |        NIST |
| UNKNWN |  3124.0635 |    0 |     0 |         1 |      MURPHY |
|  Th II |  3124.9001 |    1 |     0 |        71 |        NIST |
|  Ar II |  3125.1740 |    1 |     0 |         1 |        NIST |
|  Th II |  3125.2930 |    1 |     0 |      1800 | NIST+MURPHY |
|   Th I |  3125.8919 |    1 |     0 |       130 |        NIST |
|  Th II |  3126.1150 |    1 |     0 |      1200 | NIST+MURPHY |
|  Th II |  3126.2270 |    1 |     0 |        30 |        NIST |
|  Th II |  3126.4130 |    1 |     0 |      2300 |        NIST |
|   Th I |  3126.5074 |    1 |     0 |       680 |        NIST |
|  Th II |  3126.6512 |    1 |     0 |      1000 |        NIST |
|   Th I |  3126.7186 |    1 |     0 |       120 |        NIST |
|  Th II |  3126.7661 |    1 |     0 |       130 |        NIST |
|  Th II |  3126.8882 |    1 |     0 |         7 |        NIST |
|  Th II |  3126.9592 |    1 |     0 |       180 | NIST+MURPHY |
|  Th II |  3127.1103 |    1 |     0 |         7 |        NIST |
|  Th II |  3127.1735 |    1 |     0 |        61 |        NIST |
|   Th I |  3127.3203 |    1 |     0 |       350 |        NIST |
|  Th II |  3127.5413 |    1 |     0 |        22 |        NIST |
|  Th II |  3127.8305 |    1 |     0 |        37 |        NIST |
|  Th II |  3128.1146 |    1 |     0 |       330 | NIST+MURPHY |
|  Th II |  3128.4618 |    1 |     0 |       140 |        NIST |
|  Th II |  3128.5483 |    1 |     0 |       190 |        NIST |
|  Th II |  3128.7762 |    1 |     0 |       130 |        NIST |
|  Th II |  3129.1577 |    1 |     0 |        15 |        NIST |
|   Th I |  3129.2227 |    1 |     0 |        60 |        NIST |
|  Th II |  3129.4965 |    1 |     0 |        92 |        NIST |
|  Th II |  3129.6314 |    1 |     0 |        59 |        NIST |
|  Th II |  3130.1651 |    1 |     0 |        23 |        NIST |
|  Th II |  3130.1960 |    1 |     0 |        78 |        NIST |
|  Th II |  3130.7703 |    1 |     0 |        15 |        NIST |
|  Th II |  3130.8811 |    1 |     0 |       200 | NIST+MURPHY |
|  Th II |  3131.0312 |    1 |     0 |        15 |        NIST |
|  Th II |  3131.1675 |    1 |     0 |       140 |        NIST |
|  Th II |  3131.1913 |    1 |     0 |        39 |        NIST |
|  Th II |  3131.9771 |    1 |     0 |       570 |        NIST |
|  Th II |  3132.0004 |    1 |     0 |       140 |        NIST |
|   Th I |  3132.4037 |    1 |     0 |        34 |        NIST |
|   Th I |  3133.0107 |    1 |     0 |       150 |        NIST |
|  Th II |  3133.0767 |    1 |     0 |        63 |        NIST |
|  Th II |  3133.1671 |    1 |     0 |        67 |        NIST |
|  Th II |  3133.2972 |    1 |     0 |        86 |        NIST |
|  Th II |  3133.8099 |    1 |     0 |        15 |        NIST |
|  Th II |  3134.5276 |    1 |     0 |       290 | NIST+MURPHY |
|   Th I |  3134.8890 |    1 |     0 |       130 |        NIST |
|   Th I |  3135.1115 |    1 |     0 |       110 |        NIST |
|  Th II |  3135.2217 |    1 |     0 |        57 |        NIST |
|  Th II |  3135.3339 |    1 |     0 |      1100 | NIST+MURPHY |
| UNKNWN |  3135.5313 |    0 |     0 |         1 |      MURPHY |
|  Th II |  3135.8031 |    1 |     0 |        59 |        NIST |
| UNKNWN |  3136.4422 |    0 |     0 |         1 |      MURPHY |
|  Th II |  3136.6046 |    1 |     0 |         7 |        NIST |
|   Th I |  3137.1247 |    1 |     0 |      2500 | NIST+MURPHY |
|  Ar II |  3137.3927 |    1 |     0 |         7 | NIST+MURPHY |
|   Th I |  3137.5209 |    1 |     0 |        17 |        NIST |
|  Th II |  3137.6139 |    1 |     0 |       200 |        NIST |
|   Th I |  3137.7380 |    1 |     0 |      1600 | NIST+MURPHY |
|  Th II |  3138.0808 |    1 |     0 |       120 |        NIST |
|  Ar II |  3138.5380 |    1 |     0 |         3 |        NIST |
|  Ar II |  3138.5417 |    0 |     0 |         1 |      MURPHY |
|   Th I |  3139.1094 |    1 |     0 |       180 |        NIST |
|  Th II |  3139.2229 |    1 |     0 |       200 |        NIST |
|   Th I |  3139.2684 |    1 |     0 |        70 |        NIST |
|  Th II |  3139.4893 |    1 |     0 |        29 |        NIST |
|  Th II |  3139.6768 |    1 |     0 |        59 |        NIST |
|  Ar II |  3139.9269 |    1 |     0 |        79 | NIST+MURPHY |
|  Th II |  3140.1340 |    1 |     0 |       270 |        NIST |
|  Ar II |  3140.1731 |    1 |     0 |         8 |        NIST |
|   Th I |  3140.1803 |    1 |     0 |        96 |        NIST |
|  Th II |  3140.2160 |    1 |     0 |      1500 |        NIST |
|  Th II |  3140.3432 |    1 |     0 |        77 |        NIST |
|   Th I |  3140.5925 |    1 |     0 |        80 |        NIST |
|  Th II |  3140.7178 |    1 |     0 |        77 |        NIST |
|  Th II |  3140.7765 |    1 |     0 |       200 |        NIST |
|   Th I |  3140.8026 |    1 |     0 |       330 |        NIST |
|  Th II |  3140.8737 |    1 |     0 |        19 |        NIST |
|  Th II |  3140.9740 |    1 |     0 |       120 |        NIST |
|   Th I |  3141.1817 |    1 |     0 |      1900 | NIST+MURPHY |
|  Th II |  3141.4050 |    1 |     0 |        66 |        NIST |
|  Th II |  3141.8503 |    1 |     0 |       170 |        NIST |
|  Ar II |  3141.8730 |    1 |     0 |         2 |        NIST |
|  Th II |  3142.2471 |    1 |     0 |        99 |        NIST |
|  Th II |  3142.7573 |    1 |     0 |       660 | NIST+MURPHY |
|  Th II |  3143.1193 |    1 |     0 |         9 |        NIST |
|  Th II |  3143.2567 |    1 |     0 |       230 |        NIST |
|   Th I |  3143.3321 |    1 |     0 |        65 |        NIST |
|  Th II |  3143.4481 |    1 |     0 |       150 |        NIST |
|  Th II |  3143.6114 |    1 |     0 |       130 |        NIST |
|  Th II |  3143.7459 |    1 |     0 |      1400 | NIST+MURPHY |
|  Th II |  3143.9950 |    1 |     0 |        81 |        NIST |
|   Th I |  3144.5426 |    1 |     0 |         1 |        NIST |
|  Ar II |  3144.8020 |    1 |     0 |         3 |        NIST |
|   Th I |  3145.0558 |    1 |     0 |       180 |        NIST |
|  Th II |  3145.4169 |    1 |     0 |        98 |        NIST |
|  Th II |  3145.5519 |    1 |     0 |         9 |        NIST |
|  Th II |  3145.6128 |    1 |     0 |        89 |        NIST |
|  Th II |  3146.1905 |    1 |     0 |       110 | NIST+MURPHY |
|   Th I |  3146.5480 |    1 |     0 |      2100 | NIST+MURPHY |
|  Ar II |  3146.8110 |    1 |     0 |         2 |        NIST |
|  Th II |  3146.9545 |    1 |     0 |      1300 | NIST+MURPHY |
|   Th I |  3147.2207 |    1 |     0 |       320 | NIST+MURPHY |
|  Ar II |  3147.3330 |    1 |     0 |         4 |        NIST |
|  Th II |  3147.7221 |    1 |     0 |        90 |        NIST |
|  Th II |  3147.7914 |    1 |     0 |        29 |        NIST |
|  Th II |  3147.8375 |    1 |     0 |        19 |        NIST |
|  Th II |  3148.0049 |    1 |     0 |        82 |        NIST |
|   Th I |  3148.3600 |    1 |     0 |       220 | NIST+MURPHY |
|  Th II |  3148.8633 |    1 |     0 |        78 |        NIST |
| Th III |  3148.9767 |    0 |     0 |         1 |      MURPHY |
|  Ar II |  3149.1180 |    1 |     0 |         2 |        NIST |
|  Th II |  3150.3071 |    1 |     0 |        30 |        NIST |
|  Th II |  3150.8760 |    1 |     0 |       110 |        NIST |
|  Th II |  3150.8974 |    1 |     0 |        86 |        NIST |
|  Th II |  3151.3673 |    1 |     0 |       940 |        NIST |
|  Ar II |  3151.4220 |    1 |     0 |         4 |        NIST |
|   Th I |  3151.9294 |    1 |     0 |        69 | NIST+MURPHY |
|   Th I |  3152.0964 |    1 |     0 |       100 | NIST+MURPHY |
|  Th II |  3152.4506 |    1 |     0 |        81 |        NIST |
|   Th I |  3152.4828 |    1 |     0 |        57 |        NIST |
|  Th II |  3152.5592 |    1 |     0 |       350 | NIST+MURPHY |
|   Th I |  3152.6997 |    1 |     0 |        69 |        NIST |
|  Th II |  3152.7154 |    1 |     0 |        98 |        NIST |
|  Th II |  3152.7494 |    1 |     0 |        53 |        NIST |
|   Th I |  3153.2071 |    1 |     0 |        88 |        NIST |
|   Th I |  3153.3080 |    1 |     0 |        73 |        NIST |
|  Ar II |  3153.5260 |    1 |     0 |         3 |        NIST |
|  Th II |  3153.5439 |    1 |     0 |        10 |        NIST |
|  Th II |  3154.1310 |    1 |     0 |       120 | NIST+MURPHY |
|  Ar II |  3154.6976 |    1 |     0 |        13 | NIST+MURPHY |
|  Ar II |  3154.8600 |    1 |     0 |         0 |        NIST |
|  Th II |  3154.9375 |    1 |     0 |        98 | NIST+MURPHY |
|  Ar II |  3155.2020 |    1 |     0 |         2 |        NIST |
|  Th II |  3155.2141 |    1 |     0 |      2300 | NIST+MURPHY |
|  Th II |  3155.2396 |    1 |     0 |       100 |        NIST |
|  Th II |  3155.6499 |    1 |     0 |       510 |        NIST |
|  Th II |  3155.6717 |    1 |     0 |       820 |        NIST |
|  Th II |  3155.6887 |    1 |     0 |      1900 |        NIST |
|  Th II |  3156.1025 |    1 |     0 |        39 |        NIST |
| UNKNWN |  3156.3346 |    0 |     0 |         1 |      MURPHY |
|  Th II |  3156.5027 |    1 |     0 |        64 |        NIST |
|  Th II |  3156.6677 |    1 |     0 |        19 |        NIST |
|  Th II |  3156.7438 |    1 |     0 |       580 | NIST+MURPHY |
|  Th II |  3157.3143 |    1 |     0 |       530 | NIST+MURPHY |
|  Th II |  3157.7157 |    1 |     0 |        50 |        NIST |
|   Th I |  3157.7803 |    1 |     0 |       170 |        NIST |
|   Th I |  3158.1353 |    1 |     0 |       390 |        NIST |
|  Th II |  3158.1911 |    1 |     0 |        29 |        NIST |
|  Th II |  3158.2095 |    1 |     0 |       200 |        NIST |
|  Th II |  3158.4210 |    1 |     0 |       340 |        NIST |
|  Th II |  3158.8046 |    1 |     0 |       120 |        NIST |
|  Th II |  3158.8328 |    1 |     0 |       150 |        NIST |
|  Ar II |  3159.1220 |    1 |     0 |         0 |        NIST |
| UNKNWN |  3159.3169 |    0 |     0 |         1 |      MURPHY |
|  Th II |  3159.5316 |    1 |     0 |       220 | NIST+MURPHY |
|  Ca II |  3159.7835 |    0 |     0 |         1 |      MURPHY |
|  Th II |  3159.7855 |    1 |     0 |        48 |        NIST |
|  Th II |  3159.9867 |    1 |     0 |       160 | NIST+MURPHY |
|   Th I |  3160.4916 |    1 |     0 |        18 |        NIST |
| UNKNWN |  3160.6219 |    0 |     0 |         1 |      MURPHY |
|  Th II |  3161.0815 |    1 |     0 |       100 |        NIST |
|  Th II |  3161.6729 |    1 |     0 |        19 |        NIST |
|  Th II |  3161.7386 |    1 |     0 |        99 | NIST+MURPHY |
|  Th II |  3161.9880 |    1 |     0 |        84 |        NIST |
|   Th I |  3162.0629 |    1 |     0 |        60 |        NIST |
|   Th I |  3162.2791 |    1 |     0 |       330 |        NIST |
|  Ar II |  3162.2880 |    1 |     0 |        45 |        NIST |
|  Ar II |  3162.3721 |    1 |     0 |        15 |        NIST |
|  Th II |  3162.6032 |    1 |     0 |       220 | NIST+MURPHY |
| UNKNWN |  3162.9443 |    0 |     0 |         1 |      MURPHY |
|  Th II |  3163.2014 |    1 |     0 |        19 |        NIST |
|  Th II |  3163.2773 |    1 |     0 |        19 |        NIST |
|  Th II |  3163.4139 |    1 |     0 |        53 |        NIST |
|  Th II |  3163.4989 |    1 |     0 |       140 |        NIST |
|  Th II |  3163.7382 |    1 |     0 |        80 |        NIST |
|  Th II |  3163.7545 |    1 |     0 |      1500 |        NIST |
