# Creation Date: 2023-10-30
# taken from linelist in https://www2.keck.hawaii.edu/inst/hires/observing.html
# and plots in https://www2.keck.hawaii.edu/inst/hires/ThAr_atlas.html
# converted to vacuum, and matched to NIST,
# see dev_algorithms/wavelengths/hires_ThAr_linelist/create_hires_ThAr_list.py in PypeIt-development-suite
# for wavelength ranges not covered in the Keck webpage, we use NIST+MURPHY from ThAr_lines.dat
|    ion |       wave | NIST | Instr | amplitude |      Source |
|   Th I |  5053.2972 |    1 |     0 |      1300 |   Keck+NIST |
|  Th II |  5056.7568 |    1 |     0 |       960 |   Keck+NIST |
|  Th II |  5056.7568 |    1 |     0 |       960 |   Keck+NIST |
|   Th I |  5059.3966 |    1 |     0 |       620 |   Keck+NIST |
|   Th I |  5059.3966 |    1 |     0 |       620 |   Keck+NIST |
|   Th I |  5061.2717 |    1 |     0 |      2200 |   Keck+NIST |
|   Th I |  5061.2717 |    1 |     0 |      2200 |   Keck+NIST |
|  Ar II |  5063.4483 |    1 |     0 |       398 |   Keck+NIST |
|  Ar II |  5063.4483 |    1 |     0 |       398 |   Keck+NIST |
|   Th I |  5064.3440 |    1 |     0 |       640 |   Keck+NIST |
|   Th I |  5064.3440 |    1 |     0 |       640 |   Keck+NIST |
|   Th I |  5064.9272 |    1 |     0 |       590 |   Keck+NIST |
|   Th I |  5064.9272 |    1 |     0 |       590 |   Keck+NIST |
|   Th I |  5066.0140 |    1 |     0 |      3900 |   Keck+NIST |
|   Th I |  5066.0140 |    1 |     0 |      3900 |   Keck+NIST |
|   Th I |  5066.3574 |    1 |     0 |      4700 |   Keck+NIST |
|   Th I |  5066.3574 |    1 |     0 |      4700 |   Keck+NIST |
|   Th I |  5067.5480 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  5068.1899 |    1 |     0 |       730 |   Keck+NIST |
|   Th I |  5069.3867 |    1 |     0 |     15000 |   Keck+NIST |
|   Th I |  5070.7517 |    1 |     0 |       330 |   Keck+NIST |
|   Th I |  5076.0612 |    1 |     0 |       170 |   Keck+NIST |
|   Th I |  5082.8625 |    1 |     0 |       670 |   Keck+NIST |
|   Th I |  5091.4701 |    1 |     0 |       450 |   Keck+NIST |
|   Th I |  5097.9052 |    1 |     0 |      2700 |   Keck+NIST |
|  Th II |  5099.4640 |    1 |     0 |       680 |   Keck+NIST |
|   Th I |  5102.0427 |    1 |     0 |      3500 |   Keck+NIST |
|   Th I |  5102.5513 |    1 |     0 |       670 |   Keck+NIST |
|   Th I |  5111.1572 |    1 |     0 |       330 |   Keck+NIST |
|   Th I |  5112.7026 |    1 |     0 |      1200 |   Keck+NIST |
|   Th I |  5116.4700 |    1 |     0 |      6800 |   Keck+NIST |
|   Th I |  5118.7183 |    1 |     0 |       510 |   Keck+NIST |
|   Th I |  5123.9269 |    1 |     0 |       510 |   Keck+NIST |
|   Th I |  5123.9269 |    1 |     0 |       510 |   Keck+NIST |
|   Th I |  5127.3786 |    1 |     0 |      1400 |   Keck+NIST |
|   Th I |  5127.3786 |    1 |     0 |      1400 |   Keck+NIST |
|   Th I |  5129.9188 |    1 |     0 |      1200 |   Keck+NIST |
|   Th I |  5129.9188 |    1 |     0 |      1200 |   Keck+NIST |
|  Th II |  5132.5017 |    1 |     0 |       300 |   Keck+NIST |
|  Th II |  5132.5017 |    1 |     0 |       300 |   Keck+NIST |
|   Th I |  5136.1766 |    1 |     0 |      2100 |   Keck+NIST |
|   Th I |  5136.1766 |    1 |     0 |      2100 |   Keck+NIST |
|   Th I |  5138.9045 |    1 |     0 |       580 |   Keck+NIST |
|   Th I |  5138.9045 |    1 |     0 |       580 |   Keck+NIST |
|  Ar II |  5143.2151 |    1 |     0 |       224 |   Keck+NIST |
|  Th II |  5144.7002 |    1 |     0 |       900 |   Keck+NIST |
|   Th I |  5145.3495 |    1 |     0 |      2900 |   Keck+NIST |
|  Ar II |  5146.7414 |    1 |     0 |       162 |   Keck+NIST |
|   Th I |  5147.4894 |    1 |     0 |       410 |   Keck+NIST |
|  Th II |  5149.6457 |    1 |     0 |       910 |   Keck+NIST |
|   Th I |  5150.6414 |    1 |     0 |       370 |   Keck+NIST |
|   Th I |  5153.0470 |    1 |     0 |      6000 |   Keck+NIST |
|   Th I |  5155.6788 |    1 |     0 |      7800 |   Keck+NIST |
|   Th I |  5160.0412 |    1 |     0 |     16000 |   Keck+NIST |
|   Th I |  5162.9774 |    1 |     0 |      2200 |   Keck+NIST |
|   Ar I |  5163.7230 |    1 |     0 |        15 |   Keck+NIST |
|   Th I |  5164.8967 |    1 |     0 |      3300 |   Keck+NIST |
|   Th I |  5168.0944 |    1 |     0 |       240 |   Keck+NIST |
|   Th I |  5170.3621 |    1 |     0 |       410 |   Keck+NIST |
|   Th I |  5175.1125 |    1 |     0 |       630 |   Keck+NIST |
|   Th I |  5176.2403 |    1 |     0 |       410 |   Keck+NIST |
|   Th I |  5176.7661 |    1 |     0 |       900 |   Keck+NIST |
|   Th I |  5177.3531 |    1 |     0 |       550 |   Keck+NIST |
|   Th I |  5177.8456 |    1 |     0 |       610 |   Keck+NIST |
|   Th I |  5178.4030 |    1 |     0 |      5000 |   Keck+NIST |
|  Th II |  5183.9703 |    1 |     0 |       560 |   Keck+NIST |
|  Th II |  5185.4334 |    1 |     0 |       570 |   Keck+NIST |
|   Th I |  5187.8576 |    1 |     0 |       440 |   Keck+NIST |
|   Th I |  5188.7820 |    1 |     0 |      1400 |   Keck+NIST |
|  Th II |  5192.3176 |    1 |     0 |       740 |   Keck+NIST |
|   Th I |  5195.9041 |    1 |     0 |      1900 |   Keck+NIST |
|   Th I |  5197.2605 |    1 |     0 |      5100 |   Keck+NIST |
|   Th I |  5200.2474 |    1 |     0 |      3000 |   Keck+NIST |
|   Th I |  5200.2474 |    1 |     0 |      3000 |   Keck+NIST |
|   Th I |  5203.4572 |    1 |     0 |       290 |   Keck+NIST |
|   Th I |  5203.4572 |    1 |     0 |       290 |   Keck+NIST |
|   Th I |  5205.2969 |    1 |     0 |       470 |   Keck+NIST |
|   Th I |  5206.6015 |    1 |     0 |       710 |   Keck+NIST |
|   Th I |  5206.6015 |    1 |     0 |       710 |   Keck+NIST |
|   Th I |  5209.2516 |    1 |     0 |       310 |   Keck+NIST |
|   Th I |  5209.2516 |    1 |     0 |       310 |   Keck+NIST |
|   Th I |  5211.1750 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  5211.1750 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  5212.6813 |    1 |     0 |      6900 |   Keck+NIST |
|   Th I |  5212.6813 |    1 |     0 |      6900 |   Keck+NIST |
|   Th I |  5214.8008 |    1 |     0 |      2500 |   Keck+NIST |
|  Th II |  5218.0491 |    1 |     0 |       850 |   Keck+NIST |
|   Th I |  5220.5630 |    1 |     0 |      4400 |   Keck+NIST |
|   Th I |  5229.6800 |    1 |     0 |       830 |   Keck+NIST |
|   Th I |  5232.6158 |    1 |     0 |     15000 |   Keck+NIST |
|   Th I |  5235.5640 |    1 |     0 |       360 |   Keck+NIST |
|   Th I |  5240.2721 |    1 |     0 |      2100 |   Keck+NIST |
|   Th I |  5241.0106 |    1 |     0 |      1800 |   Keck+NIST |
|  Th II |  5241.6554 |    1 |     0 |       640 |   Keck+NIST |
|  Th II |  5249.1153 |    1 |     0 |      1900 |   Keck+NIST |
|  Th II |  5254.9050 |    1 |     0 |         0 |   Keck+NIST |
|   Th I |  5259.8238 |    1 |     0 |      9200 |   Keck+NIST |
|   Th I |  5261.5682 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  5262.9362 |    1 |     0 |       550 |   Keck+NIST |
|   Th I |  5268.1760 |    1 |     0 |      4600 |   Keck+NIST |
|   Th I |  5275.5865 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  5275.5865 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  5278.6144 |    1 |     0 |       450 |   Keck+NIST |
|   Th I |  5278.6144 |    1 |     0 |       450 |   Keck+NIST |
|  Th II |  5278.9689 |    1 |     0 |      1300 |   Keck+NIST |
|  Th II |  5278.9689 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  5282.5383 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  5282.5383 |    1 |     0 |      1300 |   Keck+NIST |
|  Ar II |  5288.3577 |    1 |     0 |        18 |   Keck+NIST |
|  Ar II |  5288.3577 |    1 |     0 |        18 |   Keck+NIST |
|  Th II |  5291.3693 |    1 |     0 |       270 |   Keck+NIST |
|   Th I |  5293.2889 |    1 |     0 |       810 |   Keck+NIST |
|   Th I |  5295.8702 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  5296.5619 |    1 |     0 |       220 |   Keck+NIST |
|   Th I |  5297.7522 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  5299.2171 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  5299.7567 |    1 |     0 |      2000 |   Keck+NIST |
|   Th I |  5301.9982 |    1 |     0 |      1100 |   Keck+NIST |
|  Th II |  5302.8793 |    1 |     0 |       360 |   Keck+NIST |
|   Th I |  5308.4629 |    1 |     0 |       520 |   Keck+NIST |
|  Th II |  5308.9421 |    1 |     0 |       890 |   Keck+NIST |
|  Th II |  5311.7441 |    1 |     0 |       670 |   Keck+NIST |
|   Th I |  5313.4795 |    1 |     0 |      7300 |   Keck+NIST |
|   Th I |  5314.0068 |    1 |     0 |      3400 |   Keck+NIST |
|   Th I |  5314.3825 |    1 |     0 |      2200 |   Keck+NIST |
|   Th I |  5316.7065 |    1 |     0 |       220 |   Keck+NIST |
|   Th I |  5318.9736 |    1 |     0 |      1500 |   Keck+NIST |
|  Th II |  5319.9064 |    1 |     0 |       280 |   Keck+NIST |
|  Th II |  5322.2501 |    1 |     0 |       290 |   Keck+NIST |
|   Th I |  5324.3796 |    1 |     0 |       380 |   Keck+NIST |
|   Th I |  5326.9129 |    1 |     0 |       630 |   Keck+NIST |
|   Th I |  5327.7591 |    1 |     0 |      1000 |   Keck+NIST |
|   Th I |  5328.4575 |    1 |     0 |      4400 |   Keck+NIST |
|   Th I |  5331.5630 |    1 |     0 |       740 |   Keck+NIST |
|   Th I |  5338.5000 |    1 |     0 |       390 |   Keck+NIST |
|   Th I |  5341.9837 |    1 |     0 |       520 |   Keck+NIST |
|   Th I |  5345.0674 |    1 |     0 |     11000 |   Keck+NIST |
|  Th II |  5347.8648 |    1 |     0 |       270 |   Keck+NIST |
|   Th I |  5349.4585 |    1 |     0 |       980 |   Keck+NIST |
|   Th I |  5350.4931 |    1 |     0 |       320 |   Keck+NIST |
|   Th I |  5352.6148 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  5353.3251 |    1 |     0 |       380 |   Keck+NIST |
|   Th I |  5356.0908 |    1 |     0 |       220 |   Keck+NIST |
|   Th I |  5356.0908 |    1 |     0 |       220 |   Keck+NIST |
|   Th I |  5357.1259 |    1 |     0 |       420 |   Keck+NIST |
|   Th I |  5357.1259 |    1 |     0 |       420 |   Keck+NIST |
|   Th I |  5360.1962 |    1 |     0 |       380 |   Keck+NIST |
|   Th I |  5360.1962 |    1 |     0 |       380 |   Keck+NIST |
|   Th I |  5361.6407 |    1 |     0 |      2200 |   Keck+NIST |
|   Th I |  5361.6407 |    1 |     0 |      2200 |   Keck+NIST |
|   Th I |  5362.6468 |    1 |     0 |       560 |   Keck+NIST |
|   Th I |  5362.6468 |    1 |     0 |       560 |   Keck+NIST |
|   Th I |  5364.0665 |    1 |     0 |       790 |   Keck+NIST |
|   Th I |  5364.0665 |    1 |     0 |       790 |   Keck+NIST |
|   Th I |  5372.2030 |    1 |     0 |       570 |   Keck+NIST |
|   Th I |  5374.1968 |    1 |     0 |       820 |   Keck+NIST |
|   Th I |  5376.3164 |    1 |     0 |      1800 |   Keck+NIST |
|  Th II |  5376.8472 |    1 |     0 |       680 |   Keck+NIST |
|  Th II |  5377.2637 |    1 |     0 |       610 |   Keck+NIST |
| Th III |  5377.6254 |    1 |     0 |      4200 |   Keck+NIST |
|   Th I |  5380.6061 |    1 |     0 |      3300 |   Keck+NIST |
|   Th I |  5388.1083 |    1 |     0 |         0 |   Keck+NIST |
|  Th II |  5394.0721 |    1 |     0 |       770 |   Keck+NIST |
|   Th I |  5395.4715 |    1 |     0 |       850 |   Keck+NIST |
|   Th I |  5396.2606 |    1 |     0 |      4100 |   Keck+NIST |
|   Th I |  5400.6755 |    1 |     0 |      1800 |   Keck+NIST |
|   Th I |  5401.6470 |    1 |     0 |       430 |   Keck+NIST |
|  Ar II |  5404.1071 |    1 |     0 |        15 |   Keck+NIST |
|   Th I |  5404.7015 |    1 |     0 |       760 |   Keck+NIST |
|   Th I |  5408.2584 |    1 |     0 |       220 |   Keck+NIST |
|   Th I |  5409.1569 |    1 |     0 |      4900 |   Keck+NIST |
|   Th I |  5412.2730 |    1 |     0 |      3700 |   Keck+NIST |
|   Th I |  5418.9917 |    1 |     0 |     12000 |   Keck+NIST |
|   Th I |  5420.6349 |    1 |     0 |       340 |   Keck+NIST |
|   Th I |  5425.5155 |    1 |     0 |      2500 |   Keck+NIST |
|  Th II |  5427.1864 |    1 |     0 |      1200 |   Keck+NIST |
|   Th I |  5427.9159 |    1 |     0 |       370 |   Keck+NIST |
|   Th I |  5432.6214 |    1 |     0 |      3100 |   Keck+NIST |
|  Th II |  5436.6336 |    1 |     0 |       340 |   Keck+NIST |
|  Th II |  5437.4034 |    1 |     0 |       930 |   Keck+NIST |
|  Th II |  5438.8990 |    1 |     0 |       690 |   Keck+NIST |
|  Th II |  5438.8990 |    1 |     0 |       690 |   Keck+NIST |
|   Th I |  5439.6489 |    1 |     0 |       310 |   Keck+NIST |
|   Th I |  5439.6489 |    1 |     0 |       310 |   Keck+NIST |
|   Th I |  5442.1136 |    1 |     0 |       680 |   Keck+NIST |
|   Th I |  5442.1136 |    1 |     0 |       680 |   Keck+NIST |
|  Th II |  5444.6316 |    1 |     0 |       600 |   Keck+NIST |
|  Th II |  5444.6316 |    1 |     0 |       600 |   Keck+NIST |
| Th III |  5448.6676 |    1 |     0 |      6500 |   Keck+NIST |
| Th III |  5448.6676 |    1 |     0 |      6500 |   Keck+NIST |
|  Th II |  5450.9933 |    1 |     0 |      1100 |   Keck+NIST |
|   Ar I |  5453.1670 |    1 |     0 |        10 |   Keck+NIST |
|   Th I |  5453.7339 |    1 |     0 |      3800 |   Keck+NIST |
| Th III |  5460.4847 |    1 |     0 |      1700 |   Keck+NIST |
|  Th II |  5463.2536 |    1 |     0 |       430 |   Keck+NIST |
|  Th II |  5464.1310 |    1 |     0 |       510 |   Keck+NIST |
|   Th I |  5465.7237 |    1 |     0 |      1700 |   Keck+NIST |
|   Th I |  5468.6896 |    1 |     0 |       120 |   Keck+NIST |
|   Th I |  5472.2793 |    1 |     0 |      1400 |   Keck+NIST |
|   Th I |  5479.0742 |    1 |     0 |       120 |   Keck+NIST |
|   Th I |  5480.5975 |    1 |     0 |       480 |   Keck+NIST |
|  Th II |  5482.4137 |    1 |     0 |       140 |   Keck+NIST |
|  Th II |  5485.6706 |    1 |     0 |       440 |   Keck+NIST |
|  Th II |  5490.1538 |    1 |     0 |       420 |   Keck+NIST |
|   Th I |  5494.1694 |    1 |     0 |      2800 |   Keck+NIST |
|   Th I |  5494.7302 |    1 |     0 |       970 |   Keck+NIST |
|   Th I |  5495.8571 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  5497.6639 |    1 |     0 |      2200 |   Keck+NIST |
|   Th I |  5500.7830 |    1 |     0 |     11000 |   Keck+NIST |
|   Th I |  5502.8098 |    1 |     0 |       680 |   Keck+NIST |
|  Th II |  5503.4725 |    1 |     0 |       300 |   Keck+NIST |
|   Th I |  5505.8312 |    1 |     0 |      2800 |   Keck+NIST |
|   Ar I |  5507.6430 |    1 |     0 |         5 |   Keck+NIST |
|   Th I |  5508.4495 |    1 |     0 |       400 |   Keck+NIST |
|   Th I |  5509.0686 |    1 |     0 |       700 |   Keck+NIST |
|   Th I |  5510.0888 |    1 |     0 |       540 |   Keck+NIST |
|   Th I |  5511.5243 |    1 |     0 |      5400 |   Keck+NIST |
|   Th I |  5516.4050 |    1 |     0 |      3500 |   Keck+NIST |
|   Th I |  5520.5226 |    1 |     0 |       640 |   Keck+NIST |
|   Th I |  5523.2871 |    1 |     0 |       500 |   Keck+NIST |
|   Th I |  5523.2871 |    1 |     0 |       500 |   Keck+NIST |
|   Th I |  5528.8305 |    1 |     0 |       530 |   Keck+NIST |
|   Th I |  5528.8305 |    1 |     0 |       530 |   Keck+NIST |
|   Th I |  5529.7630 |    1 |     0 |       560 |   Keck+NIST |
|   Th I |  5529.7630 |    1 |     0 |       560 |   Keck+NIST |
|   Th I |  5531.6124 |    1 |     0 |       130 |   Keck+NIST |
|   Th I |  5531.6124 |    1 |     0 |       130 |   Keck+NIST |
|  Th II |  5532.2340 |    1 |     0 |       220 |   Keck+NIST |
|  Th II |  5532.2340 |    1 |     0 |       220 |   Keck+NIST |
|   Th I |  5537.5087 |    1 |     0 |       230 |   Keck+NIST |
|   Th I |  5539.0948 |    1 |     0 |       440 |   Keck+NIST |
|   Th I |  5540.8003 |    1 |     0 |     14000 |   Keck+NIST |
|  Th II |  5541.4492 |    1 |     0 |      1700 |   Keck+NIST |
|   Th I |  5542.6857 |    1 |     0 |       470 |   Keck+NIST |
|   Th I |  5543.1207 |    1 |     0 |       340 |   Keck+NIST |
|   Th I |  5544.4296 |    1 |     0 |      2400 |   Keck+NIST |
|  Th II |  5547.6607 |    1 |     0 |       260 |   Keck+NIST |
|   Th I |  5548.6746 |    1 |     0 |       210 |   Keck+NIST |
|   Th I |  5549.7168 |    1 |     0 |      5100 |   Keck+NIST |
|   Th I |  5554.1651 |    1 |     0 |       530 |   Keck+NIST |
|   Th I |  5557.0741 |    1 |     0 |       520 |   Keck+NIST |
|  Th II |  5557.6917 |    1 |     0 |       230 |   Keck+NIST |
|   Th I |  5558.5889 |    1 |     0 |      4800 |   Keck+NIST |
|   Th I |  5559.8860 |    1 |     0 |      6600 |   Keck+NIST |
|   Th I |  5561.4353 |    1 |     0 |      2200 |   Keck+NIST |
|  Th II |  5565.7463 |    1 |     0 |       700 |   Keck+NIST |
|   Th I |  5572.7385 |    1 |     0 |      4900 |   Keck+NIST |
|   Th I |  5574.9012 |    1 |     0 |     10000 |   Keck+NIST |
|   Th I |  5577.7531 |    1 |     0 |      2200 |   Keck+NIST |
|  Ar II |  5579.2345 |    1 |     0 |         9 |   Keck+NIST |
|   Th I |  5580.9076 |    1 |     0 |      4900 |   Keck+NIST |
|   Th I |  5581.6263 |    1 |     0 |       530 |   Keck+NIST |
|   Th I |  5582.3043 |    1 |     0 |       470 |   Keck+NIST |
|   Th I |  5587.3982 |    1 |     0 |       120 |   Keck+NIST |
|   Th I |  5588.5777 |    1 |     0 |     20000 |   Keck+NIST |
|   Th I |  5595.1651 |    1 |     0 |         0 |   Keck+NIST |
|   Th I |  5596.6171 |    1 |     0 |      4900 |   Keck+NIST |
|   Th I |  5601.2097 |    1 |     0 |       590 |   Keck+NIST |
|   Th I |  5603.1583 |    1 |     0 |      5000 |   Keck+NIST |
|  Th II |  5606.0715 |    1 |     0 |      1100 |   Keck+NIST |
|   Ar I |  5608.2900 |    1 |     0 |        35 |   Keck+NIST |
|   Th I |  5612.2387 |    1 |     0 |      2300 |   Keck+NIST |
|   Th I |  5612.2387 |    1 |     0 |      2300 |   Keck+NIST |
|   Th I |  5613.6260 |    1 |     0 |      2400 |   Keck+NIST |
|   Th I |  5613.6260 |    1 |     0 |      2400 |   Keck+NIST |
|   Th I |  5614.1755 |    1 |     0 |       330 |   Keck+NIST |
|   Th I |  5614.1755 |    1 |     0 |       330 |   Keck+NIST |
|   Th I |  5616.8783 |    1 |     0 |      7100 |   Keck+NIST |
|   Th I |  5616.8783 |    1 |     0 |      7100 |   Keck+NIST |
|   Th I |  5626.4744 |    1 |     0 |       270 |   Keck+NIST |
|   Th I |  5631.8597 |    1 |     0 |       740 |   Keck+NIST |
|   Th I |  5637.4435 |    1 |     0 |       230 |   Keck+NIST |
|  Th II |  5641.3116 |    1 |     0 |      2800 |   Keck+NIST |
|   Th I |  5648.0186 |    1 |     0 |       520 |   Keck+NIST |
|   Th I |  5649.2744 |    1 |     0 |       180 |   Keck+NIST |
|   Th I |  5650.5587 |    1 |     0 |      1500 |   Keck+NIST |
|   Ar I |  5652.2720 |    1 |     0 |        20 |   Keck+NIST |
|   Th I |  5659.4956 |    1 |     0 |      1900 |   Keck+NIST |
|   Th I |  5664.6129 |    1 |     0 |       390 |   Keck+NIST |
|   Th I |  5666.1932 |    1 |     0 |       580 |   Keck+NIST |
|   Th I |  5666.7519 |    1 |     0 |      4300 |   Keck+NIST |
|  Th II |  5667.2005 |    1 |     0 |       580 |   Keck+NIST |
|   Th I |  5668.7006 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  5675.4108 |    1 |     0 |       390 |   Keck+NIST |
|   Th I |  5678.6280 |    1 |     0 |      1900 |   Keck+NIST |
|   Th I |  5680.5806 |    1 |     0 |       320 |   Keck+NIST |
|   Th I |  5686.7695 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  5688.9270 |    1 |     0 |       150 |   Keck+NIST |
|  Ar II |  5693.2422 |    1 |     0 |        11 |   Keck+NIST |
|   Th I |  5697.9709 |    1 |     0 |       300 |   Keck+NIST |
|   Th I |  5699.8746 |    1 |     0 |       560 |   Keck+NIST |
|  Th II |  5702.4993 |    1 |     0 |      2200 |   Keck+NIST |
|  Th II |  5702.4993 |    1 |     0 |      2200 |   Keck+NIST |
|   Th I |  5704.2333 |    1 |     0 |       300 |   Keck+NIST |
|   Th I |  5704.2333 |    1 |     0 |       300 |   Keck+NIST |
|   Th I |  5707.2201 |    1 |     0 |       240 |   Keck+NIST |
|  Th II |  5708.6867 |    1 |     0 |      2900 |   Keck+NIST |
|  Th II |  5708.6867 |    1 |     0 |      2900 |   Keck+NIST |
|   Th I |  5710.2629 |    1 |     0 |       250 |   Keck+NIST |
|   Th I |  5717.3101 |    1 |     0 |       160 |   Keck+NIST |
|   Th I |  5718.7571 |    1 |     0 |       330 |   Keck+NIST |
|   Th I |  5721.2092 |    1 |     0 |      6300 |   Keck+NIST |
|   Th I |  5721.7695 |    1 |     0 |     31000 |   Keck+NIST |
|   Th I |  5726.9766 |    1 |     0 |      5300 |   Keck+NIST |
|   Th I |  5729.2992 |    1 |     0 |       340 |   Keck+NIST |
|   Th I |  5731.5718 |    1 |     0 |       400 |   Keck+NIST |
|   Th I |  5737.6207 |    1 |     0 |       640 |   Keck+NIST |
|   Ar I |  5741.1120 |    1 |     0 |        10 |   Keck+NIST |
|  Th II |  5742.7629 |    1 |     0 |       460 |   Keck+NIST |
|   Th I |  5743.4215 |    1 |     0 |      1700 |   Keck+NIST |
|   Th I |  5750.3354 |    1 |     0 |      2900 |   Keck+NIST |
|  Th II |  5750.9830 |    1 |     0 |       830 |   Keck+NIST |
|   Th I |  5751.3808 |    1 |     0 |       870 |   Keck+NIST |
|   Th I |  5754.6220 |    1 |     0 |      4400 |   Keck+NIST |
|   Th I |  5762.1482 |    1 |     0 |     53000 |   Keck+NIST |
|   Th I |  5765.1273 |    1 |     0 |      3700 |   Keck+NIST |
|   Th I |  5769.3781 |    1 |     0 |       790 |   Keck+NIST |
|   Th I |  5769.7808 |    1 |     0 |      2100 |   Keck+NIST |
|   Th I |  5773.3609 |    1 |     0 |       380 |   Keck+NIST |
|   Th I |  5775.5475 |    1 |     0 |      1500 |   Keck+NIST |
|   Th I |  5779.0025 |    1 |     0 |       510 |   Keck+NIST |
|   Th I |  5781.4379 |    1 |     0 |       230 |   Keck+NIST |
|   Th I |  5791.2504 |    1 |     0 |      3400 |   Keck+NIST |
|   Th I |  5794.0365 |    1 |     0 |      2700 |   Keck+NIST |
|   Th I |  5797.6754 |    1 |     0 |      1600 |   Keck+NIST |
|   Th I |  5797.6754 |    1 |     0 |      1600 |   Keck+NIST |
|   Th I |  5798.9268 |    1 |     0 |       570 |   Keck+NIST |
|   Th I |  5798.9268 |    1 |     0 |       570 |   Keck+NIST |
|   Th I |  5800.0856 |    1 |     0 |       450 |   Keck+NIST |
|   Th I |  5800.0856 |    1 |     0 |       450 |   Keck+NIST |
|   Th I |  5802.4379 |    1 |     0 |      6000 |   Keck+NIST |
|   Th I |  5802.4379 |    1 |     0 |      6000 |   Keck+NIST |
|   Th I |  5805.7504 |    1 |     0 |     18000 |   Keck+NIST |
|   Th I |  5807.3117 |    1 |     0 |       270 |   Keck+NIST |
|   Th I |  5809.2917 |    1 |     0 |       380 |   Keck+NIST |
|   Th I |  5814.5841 |    1 |     0 |      1200 |   Keck+NIST |
|  Th II |  5817.0342 |    1 |     0 |      1200 |   Keck+NIST |
|   Th I |  5824.4075 |    1 |     0 |       440 |   Keck+NIST |
|   Th I |  5832.4439 |    1 |     0 |       500 |   Keck+NIST |
|   Th I |  5833.9873 |    1 |     0 |      1600 |   Keck+NIST |
|   Ar I |  5835.8800 |    1 |     0 |         5 |   Keck+NIST |
|  Th II |  5840.5688 |    1 |     0 |       470 |   Keck+NIST |
|   Th I |  5842.2596 |    1 |     0 |       700 |   Keck+NIST |
|   Th I |  5845.4262 |    1 |     0 |       590 |   Keck+NIST |
|   Th I |  5847.5394 |    1 |     0 |       550 |   Keck+NIST |
|   Th I |  5854.3032 |    1 |     0 |      2600 |   Keck+NIST |
|   Th I |  5855.0971 |    1 |     0 |      1300 |   Keck+NIST |
|   Th I |  5855.7432 |    1 |     0 |      2000 |   Keck+NIST |
|   Ar I |  5861.9340 |    1 |     0 |        10 |   Keck+NIST |
|   Th I |  5865.3438 |    1 |     0 |      1400 |   Keck+NIST |
|   Th I |  5868.4378 |    1 |     0 |       330 |   Keck+NIST |
|   Th I |  5870.0013 |    1 |     0 |       430 |   Keck+NIST |
|   Th I |  5871.4776 |    1 |     0 |       700 |   Keck+NIST |
|  Th II |  5872.1797 |    1 |     0 |       580 |   Keck+NIST |
|   Th I |  5872.8099 |    1 |     0 |       680 |   Keck+NIST |
|  Th II |  5874.2304 |    1 |     0 |       360 |   Keck+NIST |
|   Ar I |  5884.2540 |    1 |     0 |        15 |   Keck+NIST |
|   Th I |  5887.3327 |    1 |     0 |      5200 |   Keck+NIST |
|   Th I |  5888.1628 |    1 |     0 |       690 |   Keck+NIST |
|   Ar I |  5890.2160 |    1 |     0 |        25 |   Keck+NIST |
|   Th I |  5893.0837 |    1 |     0 |      3400 |   Keck+NIST |
|   Th I |  5893.0837 |    1 |     0 |      3400 |   Keck+NIST |
|   Th I |  5896.9155 |    1 |     0 |       540 |   Keck+NIST |
|   Th I |  5896.9155 |    1 |     0 |       540 |   Keck+NIST |
|  Th II |  5897.9971 |    1 |     0 |       350 |   Keck+NIST |
|   Th I |  5901.4790 |    1 |     0 |       930 |   Keck+NIST |
|   Th I |  5904.2377 |    1 |     0 |       480 |   Keck+NIST |
|  Th II |  5905.7953 |    1 |     0 |       310 |   Keck+NIST |
|   Th I |  5907.2072 |    1 |     0 |      2100 |   Keck+NIST |
|   Th I |  5912.8674 |    1 |     0 |       450 |   Keck+NIST |
|   Ar I |  5913.7230 |    1 |     0 |        50 |   Keck+NIST |
|   Th I |  5916.3097 |    1 |     0 |      5600 |   Keck+NIST |
|   Th I |  5920.5847 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  5927.0454 |    1 |     0 |      1600 |   Keck+NIST |
|   Ar I |  5930.4560 |    1 |     0 |        15 |   Keck+NIST |
|   Th I |  5931.5773 |    1 |     0 |      1100 |   Keck+NIST |
|   Th I |  5938.0302 |    1 |     0 |       530 |   Keck+NIST |
